img_path;description;label_id;label
imgamazon\71upuaX0zDL._AC_SL1500_.jpg;"????? ?????? ?????????? & ???????? ???????????? ?????????????? ?????????????The CAMWORLD Digital Camera 4K provides 4K UHD videos and 64MP photos, ensuring the images captured are clearer and more beautiful, making you fall in love with photography.
????????? ???????????? ???????????? & ??????-?????????? ???????????????????This 4k digital camera is equipped with a 1.4-inch front HD display, which can easily achieve perfect selfies (press the ""OK"" button for 3 seconds to switch to the front screen selfie mode), and a 2.8-inch rear display to take clearer pictures. This vlog camera can meet all your shooting needs.And the camera is equipped with a One-touch Autofocus function, which can easily focus and take clearer pictures by half-pressing the shutter button.
??????? ?????????????? ???????? & ???????? ?????????? ?????????????????This digital cameras has 18x digital zoom, which can easily capture every detail, whether close or far, ensuring that your footage is always clear and vivid. The travel camera is also equipped with a fill light to supplement the light source. Allowing you to take high-definition photos and videos in low-light conditions or dark conditions.
????????????? ?????? ???????? ???????????????????This versatile vlogging camera doubles as a webcam and supports tripod mounting (not included) for video calls, live broadcasts, or online teaching on TikTok, YouTube, and Facebook. Easily transfer photos/videos to your computer or smartphone to share good times with your loved ones.
??????????????? ???????????? ?????? ?????????????????????? ?????????????This compact and beautifully designed travel camera can be easily put into your pocket or bag, making it very convenient to carry with you, ready to capture any moment of inspiration. It also comes with all the accessories you need: rechargeable battery and USB Type-C data cable, 32G SD card and battery, lanyard and handbag, and cleaning cloth.
??????????????? ???????? ???????? ?????????? ???????????????This samll camera digital is a meaningful perfect gift for different ages, different occasions and different festivals. It is suitable for birthdays or holiday gifts for children, teenagers, the elderly, family, friends, beginners, and record the beautiful moments of life.";6;Digital Cameras
imgamazon\71n7+F1ocIL._AC_SL1500_.jpg;"Ultra HD: The digital camera uses SONY's CMOS pixel sensor and can support shooting up to 80MP photos and UHD 5K videos.
18X Zoom: The kids camera supports 18X zoom and auto focus, which is easy to use for beginners.
Video recording: This small camera supports slow-motion video and time-lapse video, making it easy to record wonderful moments.
Photography: Cameras for photography supports continuous shooting, automatic shooting, timed shooting and other functions.
Adjustable parameters: Camera for kids supports 7 exposure levels, 8 colors and 5 filter adjustments, allowing children to learn more photography skills during use.
Packing list: The package includes 1 point and shoot digital cameras, 2 batteries, 1 64GB TF Card, 1 USB-C cable, 1 lanyard and an instruction manual.";6;Digital Cameras
imgamazon\61BKYlNqH6L._AC_SL1000_.jpg;"24.1 Megapixel CMOS (APS-C) sensor with is 100–6400 (H: 12800)
Built-in Wi-Fi and NFC technology
9-Point AF system and AI Servo AF
Optical Viewfinder with approx 95% viewing coverage
Use the EOS Utility Webcam Beta Software (Mac and Windows) to turn your compatible Canon camera into a high-quality webcam. Compatible Lenses- Canon EF Lenses (including EF-S lenses, excluding EF-M lenses)";6;Digital Cameras
imgamazon\81C9A0E+8TL._AC_SL1500_.jpg;"40X Optical Zoom - 24mm Wide Angle Lens
20 Megapixel CMOS Sensor
1080P Full HD Video - Vlogging Camera
SD Card Compatibility: At least Class 10, no larger than 512GB (SD, SDHC, SDXC)
3"" LCD Screen - Optical Image Stabilization (OIS) - AA Batteries";6;Digital Cameras
imgamazon\814TdrBdVQL._AC_SL1500_.jpg;"?2024 Upgraded Digltal Camera?This camera uses the latest & advanced CMOS chip, 56 MP quality images & FHD 1080P quality videos,there is also a built-in fill light to help you take high quality pictures even in low light&dark settings.This camera is an ideal thing for kids, adults, and everyone. Designed for kids, teens, and beginners, this point-and-shoot digital camera requires no intricate setup. Ideal for nurturing kids' interest in photography and crafting delightful moments with family and friends.
?Small but Powerful?This kids camera supports 16x digital zoom.Plus, this small camera is also equipped with many features such as anti-shake, face recognition, smile detection, continuous shooting, self-timer, time stamp ON/OFF, making this the perfect camera for all indoors/outdoors situations. And it’s easy to operate, just press the shutter button fully to take pictures.
?Very Easy To Use ?Conducted with ergonomic design, from easy to access buttons to simple functions menu, user-friendly interfaces down to the large LCD display, a 5-13 years kid can easily figure out. You can effortlessly transfer your images from the digital camera to your computer, just use the included USB data cable to connect the camera to the computer. We also included a 32GB TF card to make sure you have enough storage space.
?Portable For Travel & Nice Battery Life?The kids camera is a perfect everyday and take everywhere camera with it's petite body, durable, lightweight and small enough for your pocket. With two large capacity batteries, charging several times can last for one month. Plus, the automatic turn-off setting saves more energy in vacation trips and camping.
?Warranty & Package List ?We provide a one-year satisfaction warranty, along with a no-hassle replacement policy, any problem or question with the camera, please contact us for help.The package included 2x Batteries,1x 32GB TF card,1x USB cable, 1x kids digital camera,1x Lanyard and Bag.";6;Digital Cameras
imgamazon\81aVXv3w2dL._AC_SL1500_.jpg;"25X Optical Zoom - 24mm Wide Angle Lens
16 Megapixel CMOS Sensor
1080P Full HD Video - Vlogging Camera
3"" LCD
3"" LCD Screen - Optical Image Stabilization (OIS) - AA Batteries";6;Digital Cameras
imgamazon\716gp4ChszL._AC_SL1500_.jpg;"Ultra-wide 20mm* lens gets it all in the frame, even at arm’s length
Large 1” sensor and F2 lens, for low-light and defocusing backgrounds
Stay focused with Eye-AF* and autofocus tracking technology
Side-articulating touchscreen LCD for easy to compose selfie shots
Clear Voice with directional 3-Capsule mic and wind screen accessory4";6;Digital Cameras
imgamazon\81DiHPULy2L._AC_SL1500_.jpg;"Panoramas in Extraordinary Detail: 20mm wide-angle lens creates breathtaking landscapes, with a powerful 60x zoom (35mm equivalent: 20-1200mm) to capture the big picture as well as fine details
An Always-Clear View, Even in Bright Sunlight: 2,360K-dot. Large LVF 0.74x (35mm camera equivalent) ensures you'll see your screen without glare
Amazing Video Quality for Fast-Paced Action: 4K Video Mode records up to 4x resolution of Full HD; for incredible flexibility; 4K Photo feature lets you extract the perfect 8-megapixel photo out of 4K video and save it
Shoot Now, Focus Later: Post Focus feature gives you the power to touch the area you'd like to be in focus, even after the shot has been taken
No More Blur, Even at 60x Zoom: The POWER O.I.S. (Optical Image Stabilizer) effectively suppresses hand-shake vibration at the tele-end";6;Digital Cameras
imgamazon\71ni4J+T6JL._AC_SL1500_.jpg;"Capture Stunning 4K & 48MP Photos: Preserve your precious memories in breathtaking 4K Ultra HD video and 48MP high-resolution images with this digital camera.
16X Digital Zoom & Autofocus: Get closer to the action with 16X digital zoom and capture sharp, detailed photos with autofocus, even from a distance. Pressing the shutter release button halfway when taking a photo with this 4K digital camera and again when the focus frame changes from yellow to green ensures that every shot is in sharp focus.
3.0"" IPS 180° Flip Screen for Perfect Selfies & Vlogging: The 3.0-inch IPS flip screen rotates 180°, making it easy to frame yourself for stunning selfies and vlogs. This portable compact digital camera is perfect for travel, vacations, and everyday use, fitting easily in your pocket or bag.
Never Miss a Moment with 2 Rechargeable Batteries & 32GB card: This 4K vlogging camera comes with 2 rechargeable batteries and a high-quality 32GB card, you can shoot all day without worrying about running out of power.
Unleash Your Creativity with Advanced Features: Explore your creativity with 4K point and shoot camera's features like date stamp, video pause & play, time-lapse, slow motion, fill light, anti-shake, 3 continuous shooting, smile & face detection, beauty face, selfie, and various filters.";6;Digital Cameras
imgamazon\711X0g9zd5L._AC_SL1500_.jpg;"4 K & 64 MP cameras for photography: Multiple video and photo sizes are up to you - video resolution?4 K /2.7 K /1080 P/720 P/360 P; photo pixel:64 M/56 M/48 M/30 M/24 M/20 M/12 M/8 M
Doubles as A Webcam & Pause Function:Connect to PC and work as webcam to video calling. The camera have an excellent PAUSE FUNCTION which allows you to continue recording in the same File without restarting a new one
WiFi & HDMI Output Function: Saneen WiFi camera makes you can share the photos and videos online with mobile phones instantly.This camcorder supports TV output and can be connected to TV to share your video with family
4.0"" Touch Screen & Dual-Lens camera: This camera supports 4.0-inch touch screen. Equipped with dual lens,easy switching to front camera, you can see what you are recording or the picture framing while doing self blogging
What You Get: Bundle Items Include: Camera x 1; 3000mAH Lithium Battery x1; USB cable x1; User Manual x1?32GB card x1, Lanyard x1,Lens Hood x1,Camera bag x1. We provide 12 months warranty, 30 days no reason to return
There are very important points about external microphones that need attention: 1. The external microphone needs its own power supply, the camera cannot power the microphone
There are very important points about external microphones that need attention: 2. The external microphone must be a dual-channel microphone with a 3.5mm connector
Please pay attention?This is a regular camera suitable for beginners, teenagers, and non professionals with low-level needs. It is not suitable for professionals who have high requirements for photography, such as requiring the same image quality and video quality as professional cameras";6;Digital Cameras
